[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-09 07:23:35] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-09 07:23:35] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-09 07:23:35] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-09 07:23:36] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014\
[2025-03-09 07:23:36] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_nxt/
[2025-03-09 07:24:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg?simply_static_page=1698
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg?simply_static_page=1698
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:103] Filesize: 4327 bytes
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421acf0be-EueqUv.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/app/site-editor/footer.svg
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:10] [class-ss-page.php:119] Checking Content Identical:0dc2ec790d1d4dbe2bb5728483cafec08aae4079===. Value: FALSE
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg
[2025-03-09 07:24:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:66; Total: 834
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421adef5a-iLMmrP.tmp
[2025-03-09 07:24:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg?simply_static_page=1699
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg?simply_static_page=1699
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:103] Filesize: 6895 bytes
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/header.svg
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421adef5a-iLMmrP.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/app/site-editor/header.svg
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:10] [class-ss-page.php:119] Checking Content Identical:488bd4f598bbf63de621a620d1970e546148bbb4===. Value: FALSE
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg
[2025-03-09 07:24:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:65; Total: 834
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421ae7660-vomAat.tmp
[2025-03-09 07:24:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg?simply_static_page=1700
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg?simply_static_page=1700
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:103] Filesize: 30831 bytes
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/product.svg
[2025-03-09 07:24:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421ae7660-vomAat.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/app/site-editor/product.svg
[2025-03-09 07:24:10] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:3472db8ce4f18bb2fc6048ebc1e759bd967d168c===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg
[2025-03-09 07:24:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:64; Total: 834
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421b0d217-bOQETg.tmp
[2025-03-09 07:24:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg?simply_static_page=1701
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg?simply_static_page=1701
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:103] Filesize: 50136 bytes
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/products.svg
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421b0d217-bOQETg.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/app/site-editor/products.svg
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:01705ec876b12a834aed31d594ec697ca962dc3f===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg
[2025-03-09 07:24:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:63; Total: 834
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421b280d1-ZoXHq4.tmp
[2025-03-09 07:24:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg?simply_static_page=1702
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg?simply_static_page=1702
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:103] Filesize: 23805 bytes
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421b280d1-ZoXHq4.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/app/site-editor/search-results.svg
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:7a6f388e59af906421d7a19f3b02d2bd8c83755d===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg
[2025-03-09 07:24:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:62; Total: 834
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421b41fcd-khoPPf.tmp
[2025-03-09 07:24:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg?simply_static_page=1703
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg?simply_static_page=1703
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:103] Filesize: 7867 bytes
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421b41fcd-khoPPf.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/app/site-editor/single-page.svg
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:0fa3f056b00d7df971ea1b65026b33596fa6cd84===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg
[2025-03-09 07:24:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:61; Total: 834
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421b4f082-AU275O.tmp
[2025-03-09 07:24:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg?simply_static_page=1704
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg?simply_static_page=1704
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:103] Filesize: 10015 bytes
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421b4f082-AU275O.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/app/site-editor/single-post.svg
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:b517a8a702e64480a97872dc48a98f524db36a3b===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/blur.png
[2025-03-09 07:24:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:60; Total: 834
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421b63eb8-EjMH8H.tmp
[2025-03-09 07:24:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/blur.png?simply_static_page=1705
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/blur.png?simply_static_page=1705
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:103] Filesize: 11597 bytes
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/blur.png
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421b63eb8-EjMH8H.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/blur.png
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:6a3b5277a0f641d2aa66224468fc4457f3bc317a===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2025-03-09 07:24:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:59; Total: 834
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421b6cd45-n7rOUc.tmp
[2025-03-09 07:24:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=1706
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=1706
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:103] Filesize: 112752 bytes
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/containers-announcement.png
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421b6cd45-n7rOUc.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:5bbee303c684d1aa9a2c35f733d73d2ea45783fc===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/contrast.png
[2025-03-09 07:24:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:58; Total: 834
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421b75272-Cr0rSA.tmp
[2025-03-09 07:24:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=1707
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=1707
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:103] Filesize: 1218 bytes
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/contrast.png
[2025-03-09 07:24:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421b75272-Cr0rSA.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/images/contrast.png
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:11] [class-ss-page.php:119] Checking Content Identical:7545593f528267cb76d93078da751b38cd6b9096===. Value: FALSE
[2025-03-09 07:24:11] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/images/eyedropper.svg
